seq,tid,timestamp_sec,timestamp_nsec,msg
25403,140034247595584,1760733178,536622718,writer3-msg6340
25404,140034247595584,1760733178,536622950,writer3-msg6341
25405,140034255988288,1760733178,536889314,writer2-msg6332
25406,140034255988288,1760733178,536889476,writer2-msg6333
25407,140034264380992,1760733178,537510573,writer1-msg6382
25408,140034264380992,1760733178,537510845,writer1-msg6383
25409,140034272773696,1760733178,539414628,writer0-msg6348
25410,140034272773696,1760733178,539414870,writer0-msg6349
25411,140034247595584,1760733178,539705663,writer3-msg6342
25412,140034247595584,1760733178,539705921,writer3-msg6343
25413,140034255988288,1760733178,539954447,writer2-msg6334
25414,140034255988288,1760733178,539954613,writer2-msg6335
25415,140034264380992,1760733178,540587643,writer1-msg6384
25416,140034264380992,1760733178,540587823,writer1-msg6385
25417,140034272773696,1760733178,542555501,writer0-msg6350
25418,140034272773696,1760733178,542555739,writer0-msg6351
25419,140034247595584,1760733178,542781264,writer3-msg6344
25420,140034247595584,1760733178,542781532,writer3-msg6345
25421,140034255988288,1760733178,543021427,writer2-msg6336
25422,140034255988288,1760733178,543021663,writer2-msg6337
25423,140034264380992,1760733178,543652409,writer1-msg6386
25424,140034264380992,1760733178,543652730,writer1-msg6387
25425,140034272773696,1760733178,545721709,writer0-msg6352
25426,140034272773696,1760733178,545721930,writer0-msg6353
25427,140034247595584,1760733178,545865820,writer3-msg6346
25428,140034247595584,1760733178,545866067,writer3-msg6347
25429,140034255988288,1760733178,546085915,writer2-msg6338
25430,140034255988288,1760733178,546086091,writer2-msg6339
25431,140034264380992,1760733178,546752214,writer1-msg6388
25432,140034264380992,1760733178,546752470,writer1-msg6389
25433,140034272773696,1760733178,548801706,writer0-msg6354
25434,140034272773696,1760733178,548802007,writer0-msg6355
25435,140034247595584,1760733178,548930825,writer3-msg6348
25436,140034247595584,1760733178,548931109,writer3-msg6349
25437,140034255988288,1760733178,549150078,writer2-msg6340
25438,140034255988288,1760733178,549150232,writer2-msg6341
25439,140034264380992,1760733178,549849579,writer1-msg6390
25440,140034264380992,1760733178,549849781,writer1-msg6391
25441,140034272773696,1760733178,551990087,writer0-msg6356
25442,140034272773696,1760733178,551990310,writer0-msg6357
25443,140034247595584,1760733178,552021335,writer3-msg6350
25444,140034247595584,1760733178,552021604,writer3-msg6351
25445,140034255988288,1760733178,552213742,writer2-msg6342
25446,140034255988288,1760733178,552213900,writer2-msg6343
25447,140034264380992,1760733178,552912491,writer1-msg6392
25448,140034264380992,1760733178,552912838,writer1-msg6393
25449,140034247595584,1760733178,555104825,writer3-msg6352
25450,140034247595584,1760733178,555105153,writer3-msg6353
25451,140034272773696,1760733178,555134300,writer0-msg6358
25452,140034272773696,1760733178,555134528,writer0-msg6359
25453,140034255988288,1760733178,555276807,writer2-msg6344
25454,140034255988288,1760733178,555277018,writer2-msg6345
25455,140034264380992,1760733178,556124664,writer1-msg6394
25456,140034264380992,1760733178,556124877,writer1-msg6395
25457,140034247595584,1760733178,558195547,writer3-msg6354
25458,140034247595584,1760733178,558195809,writer3-msg6355
25459,140034272773696,1760733178,558271133,writer0-msg6360
25460,140034272773696,1760733178,558271365,writer0-msg6361
25461,140034255988288,1760733178,558343148,writer2-msg6346
25462,140034255988288,1760733178,558343764,writer2-msg6347
25463,140034264380992,1760733178,559199394,writer1-msg6396
25464,140034264380992,1760733178,559199631,writer1-msg6397
25465,140034247595584,1760733178,561290870,writer3-msg6356
25466,140034247595584,1760733178,561291125,writer3-msg6357
25467,140034255988288,1760733178,561410383,writer2-msg6348
25468,140034255988288,1760733178,561410537,writer2-msg6349
25469,140034272773696,1760733178,561436847,writer0-msg6362
25470,140034272773696,1760733178,561437073,writer0-msg6363
25471,140034264380992,1760733178,562371759,writer1-msg6398
25472,140034264380992,1760733178,562372085,writer1-msg6399
25473,140034247595584,1760733178,564375773,writer3-msg6358
25474,140034247595584,1760733178,564376074,writer3-msg6359
25475,140034255988288,1760733178,564475913,writer2-msg6350
25476,140034255988288,1760733178,564476075,writer2-msg6351
25477,140034272773696,1760733178,564579817,writer0-msg6364
25478,140034272773696,1760733178,564580063,writer0-msg6365
25479,140034264380992,1760733178,565477962,writer1-msg6400
25480,140034264380992,1760733178,565478288,writer1-msg6401
25481,140034247595584,1760733178,567471625,writer3-msg6360
25482,140034247595584,1760733178,567471846,writer3-msg6361
25483,140034255988288,1760733178,567541048,writer2-msg6352
25484,140034255988288,1760733178,567541217,writer2-msg6353
25485,140034272773696,1760733178,567762889,writer0-msg6366
25486,140034272773696,1760733178,567763224,writer0-msg6367
25487,140034264380992,1760733178,568543986,writer1-msg6402
25488,140034264380992,1760733178,568544201,writer1-msg6403
25489,140034247595584,1760733178,570568598,writer3-msg6362
25490,140034247595584,1760733178,570568793,writer3-msg6363
25491,140034255988288,1760733178,570611990,writer2-msg6354
25492,140034255988288,1760733178,570612153,writer2-msg6355
25493,140034272773696,1760733178,570898683,writer0-msg6368
25494,140034272773696,1760733178,570898875,writer0-msg6369
25495,140034264380992,1760733178,571626651,writer1-msg6404
25496,140034264380992,1760733178,571627719,writer1-msg6405
25497,140034247595584,1760733178,573699097,writer3-msg6364
25498,140034247595584,1760733178,573699307,writer3-msg6365
25499,140034255988288,1760733178,573714904,writer2-msg6356
25500,140034255988288,1760733178,573715152,writer2-msg6357
25501,140034272773696,1760733178,573969579,writer0-msg6370
25502,140034272773696,1760733178,573969743,writer0-msg6371
25503,140034264380992,1760733178,574722110,writer1-msg6406
25504,140034264380992,1760733178,574722348,writer1-msg6407
25505,140034247595584,1760733178,576790602,writer3-msg6366
25506,140034247595584,1760733178,576790884,writer3-msg6367
25507,140034255988288,1760733178,576817438,writer2-msg6358
25508,140034255988288,1760733178,576817748,writer2-msg6359
25509,140034272773696,1760733178,577032861,writer0-msg6372
25510,140034272773696,1760733178,577033133,writer0-msg6373
25511,140034264380992,1760733178,577838534,writer1-msg6408
25512,140034264380992,1760733178,577838896,writer1-msg6409
25513,140034247595584,1760733178,579904394,writer3-msg6368
25514,140034247595584,1760733178,579904594,writer3-msg6369
25515,140034255988288,1760733178,579925452,writer2-msg6360
25516,140034255988288,1760733178,579925729,writer2-msg6361
25517,140034272773696,1760733178,580101440,writer0-msg6374
25518,140034272773696,1760733178,580101606,writer0-msg6375
25519,140034264380992,1760733178,580967820,writer1-msg6410
25520,140034264380992,1760733178,580968085,writer1-msg6411
25521,140034247595584,1760733178,582982152,writer3-msg6370
25522,140034247595584,1760733178,582982384,writer3-msg6371
25523,140034255988288,1760733178,583004033,writer2-msg6362
25524,140034255988288,1760733178,583004251,writer2-msg6363
25525,140034272773696,1760733178,583174286,writer0-msg6376
25526,140034272773696,1760733178,583174493,writer0-msg6377
25527,140034264380992,1760733178,584062507,writer1-msg6412
25528,140034264380992,1760733178,584062758,writer1-msg6413
25529,140034255988288,1760733178,586131608,writer2-msg6364
25530,140034255988288,1760733178,586131907,writer2-msg6365
25531,140034247595584,1760733178,586150107,writer3-msg6372
25532,140034247595584,1760733178,586150686,writer3-msg6373
25533,140034272773696,1760733178,586344779,writer0-msg6378
25534,140034272773696,1760733178,586345346,writer0-msg6379
25535,140034264380992,1760733178,587143453,writer1-msg6414
25536,140034264380992,1760733178,587143681,writer1-msg6415
25537,140034255988288,1760733178,589272077,writer2-msg6366
25538,140034255988288,1760733178,589272434,writer2-msg6367
25539,140034247595584,1760733178,589309693,writer3-msg6374
25540,140034247595584,1760733178,589309864,writer3-msg6375
25541,140034272773696,1760733178,589417595,writer0-msg6380
25542,140034272773696,1760733178,589417788,writer0-msg6381
25543,140034264380992,1760733178,590230117,writer1-msg6416
25544,140034264380992,1760733178,590230349,writer1-msg6417
25545,140034255988288,1760733178,592368492,writer2-msg6368
25546,140034255988288,1760733178,592368930,writer2-msg6369
25547,140034247595584,1760733178,592381510,writer3-msg6376
25548,140034247595584,1760733178,592381858,writer3-msg6377
25549,140034272773696,1760733178,592488293,writer0-msg6382
25550,140034272773696,1760733178,592488584,writer0-msg6383
25551,140034264380992,1760733178,593331671,writer1-msg6418
25552,140034264380992,1760733178,593331874,writer1-msg6419
25553,140034255988288,1760733178,595500766,writer2-msg6370
25554,140034255988288,1760733178,595501059,writer2-msg6371
25555,140034247595584,1760733178,595502632,writer3-msg6378
25556,140034247595584,1760733178,595502865,writer3-msg6379
25557,140034272773696,1760733178,595558613,writer0-msg6384
25558,140034272773696,1760733178,595558803,writer0-msg6385
25559,140034264380992,1760733178,596399037,writer1-msg6420
25560,140034264380992,1760733178,596399348,writer1-msg6421
25561,140034255988288,1760733178,598574345,writer2-msg6372
25562,140034255988288,1760733178,598575216,writer2-msg6373
25563,140034247595584,1760733178,598577231,writer3-msg6380
25564,140034247595584,1760733178,598577520,writer3-msg6381
25565,140034272773696,1760733178,598629494,writer0-msg6386
25566,140034272773696,1760733178,598629679,writer0-msg6387
25567,140034264380992,1760733178,599471159,writer1-msg6422
25568,140034264380992,1760733178,599471337,writer1-msg6423
25569,140034247595584,1760733178,601656931,writer3-msg6382
25570,140034247595584,1760733178,601657342,writer3-msg6383
25571,140034255988288,1760733178,601668912,writer2-msg6374
25572,140034255988288,1760733178,601669295,writer2-msg6375
25573,140034272773696,1760733178,601716732,writer0-msg6388
25574,140034272773696,1760733178,601717001,writer0-msg6389
25575,140034264380992,1760733178,602551785,writer1-msg6424
25576,140034264380992,1760733178,602552042,writer1-msg6425
25577,140034247595584,1760733178,604767383,writer3-msg6384
25578,140034247595584,1760733178,604767723,writer3-msg6385
25579,140034255988288,1760733178,604781029,writer2-msg6376
25580,140034255988288,1760733178,604781322,writer2-msg6377
25581,140034272773696,1760733178,604789793,writer0-msg6390
25582,140034272773696,1760733178,604790050,writer0-msg6391
25583,140034264380992,1760733178,605617541,writer1-msg6426
25584,140034264380992,1760733178,605617829,writer1-msg6427
25585,140034247595584,1760733178,607855760,writer3-msg6386
25586,140034247595584,1760733178,607856023,writer3-msg6387
25587,140034255988288,1760733178,607884711,writer2-msg6378
25588,140034255988288,1760733178,607884993,writer2-msg6379
25589,140034272773696,1760733178,607894356,writer0-msg6392
25590,140034272773696,1760733178,607894641,writer0-msg6393
25591,140034264380992,1760733178,608681819,writer1-msg6428
25592,140034264380992,1760733178,608682093,writer1-msg6429
25593,140034247595584,1760733178,610951773,writer3-msg6388
25594,140034247595584,1760733178,610952017,writer3-msg6389
25595,140034272773696,1760733178,610986918,writer0-msg6394
25596,140034272773696,1760733178,610987154,writer0-msg6395
25597,140034255988288,1760733178,610991194,writer2-msg6380
25598,140034255988288,1760733178,610991471,writer2-msg6381
25599,140034264380992,1760733178,611748217,writer1-msg6430
25600,140034264380992,1760733178,611748575,writer1-msg6431
25601,140034247595584,1760733178,614035819,writer3-msg6390
25602,140034247595584,1760733178,614036236,writer3-msg6391
25603,140034272773696,1760733178,614086866,writer0-msg6396
25604,140034272773696,1760733178,614087211,writer0-msg6397
25605,140034255988288,1760733178,614088363,writer2-msg6382
25606,140034255988288,1760733178,614088576,writer2-msg6383
25607,140034264380992,1760733178,614835711,writer1-msg6432
25608,140034264380992,1760733178,614836021,writer1-msg6433
25609,140034247595584,1760733178,617131138,writer3-msg6392
25610,140034247595584,1760733178,617131445,writer3-msg6393
25611,140034255988288,1760733178,617156494,writer2-msg6384
25612,140034255988288,1760733178,617156768,writer2-msg6385
25613,140034272773696,1760733178,617189396,writer0-msg6398
25614,140034272773696,1760733178,617189614,writer0-msg6399
25615,140034264380992,1760733178,617948989,writer1-msg6434
25616,140034264380992,1760733178,617949223,writer1-msg6435
25617,140034255988288,1760733178,620323927,writer2-msg6386
25618,140034255988288,1760733178,620324190,writer2-msg6387
25619,140034272773696,1760733178,620344148,writer0-msg6400
25620,140034272773696,1760733178,620344450,writer0-msg6401
25621,140034247595584,1760733178,620384048,writer3-msg6394
25622,140034247595584,1760733178,620384301,writer3-msg6395
25623,140034264380992,1760733178,621072180,writer1-msg6436
25624,140034264380992,1760733178,621072501,writer1-msg6437
25625,140034272773696,1760733178,623480819,writer0-msg6402
25626,140034272773696,1760733178,623481078,writer0-msg6403
25627,140034255988288,1760733178,623575393,writer2-msg6388
25628,140034255988288,1760733178,623575628,writer2-msg6389
25629,140034247595584,1760733178,623669895,writer3-msg6396
25630,140034247595584,1760733178,623670112,writer3-msg6397
25631,140034264380992,1760733178,624157863,writer1-msg6438
25632,140034264380992,1760733178,624158151,writer1-msg6439
25633,140034272773696,1760733178,626681999,writer0-msg6404
25634,140034272773696,1760733178,626682238,writer0-msg6405
25635,140034255988288,1760733178,626813520,writer2-msg6390
25636,140034255988288,1760733178,626813727,writer2-msg6391
25637,140034247595584,1760733178,626830505,writer3-msg6398
25638,140034247595584,1760733178,626830724,writer3-msg6399
25639,140034264380992,1760733178,627223559,writer1-msg6440
25640,140034264380992,1760733178,627223817,writer1-msg6441
25641,140034272773696,1760733178,629869097,writer0-msg6406
25642,140034272773696,1760733178,629869459,writer0-msg6407
25643,140034247595584,1760733178,629992830,writer3-msg6400
25644,140034247595584,1760733178,629993050,writer3-msg6401
25645,140034255988288,1760733178,629995748,writer2-msg6392
25646,140034255988288,1760733178,629995954,writer2-msg6393
25647,140034264380992,1760733178,630332587,writer1-msg6442
25648,140034264380992,1760733178,630332861,writer1-msg6443
25649,140034272773696,1760733178,632955666,writer0-msg6408
25650,140034272773696,1760733178,632955990,writer0-msg6409
25651,140034247595584,1760733178,633078339,writer3-msg6402
25652,140034247595584,1760733178,633078695,writer3-msg6403
25653,140034255988288,1760733178,633083135,writer2-msg6394
25654,140034255988288,1760733178,633083448,writer2-msg6395
25655,140034264380992,1760733178,633414116,writer1-msg6444
25656,140034264380992,1760733178,633414326,writer1-msg6445
25657,140034272773696,1760733178,636059173,writer0-msg6410
25658,140034272773696,1760733178,636059531,writer0-msg6411
25659,140034255988288,1760733178,636238464,writer2-msg6396
25660,140034255988288,1760733178,636238676,writer2-msg6397
25661,140034247595584,1760733178,636243088,writer3-msg6404
25662,140034247595584,1760733178,636243403,writer3-msg6405
25663,140034264380992,1760733178,636499784,writer1-msg6446
25664,140034264380992,1760733178,636500066,writer1-msg6447
25665,140034272773696,1760733178,639124292,writer0-msg6412
25666,140034272773696,1760733178,639124580,writer0-msg6413
25667,140034247595584,1760733178,639396078,writer3-msg6406
25668,140034247595584,1760733178,639396257,writer3-msg6407
25669,140034255988288,1760733178,639397918,writer2-msg6398
25670,140034255988288,1760733178,639398181,writer2-msg6399
25671,140034264380992,1760733178,639600080,writer1-msg6448
25672,140034264380992,1760733178,639600322,writer1-msg6449
25673,140034272773696,1760733178,642230084,writer0-msg6414
25674,140034272773696,1760733178,642230413,writer0-msg6415
25675,140034247595584,1760733178,642573497,writer3-msg6408
25676,140034247595584,1760733178,642573740,writer3-msg6409
25677,140034255988288,1760733178,642579322,writer2-msg6400
25678,140034255988288,1760733178,642579601,writer2-msg6401
25679,140034264380992,1760733178,642703062,writer1-msg6450
25680,140034264380992,1760733178,642703387,writer1-msg6451
25681,140034272773696,1760733178,645315025,writer0-msg6416
25682,140034272773696,1760733178,645315342,writer0-msg6417
25683,140034247595584,1760733178,645702499,writer3-msg6410
25684,140034247595584,1760733178,645702738,writer3-msg6411
25685,140034264380992,1760733178,645768296,writer1-msg6452
25686,140034264380992,1760733178,645768582,writer1-msg6453
25687,140034255988288,1760733178,645784426,writer2-msg6402
25688,140034255988288,1760733178,645784656,writer2-msg6403
25689,140034272773696,1760733178,648458126,writer0-msg6418
25690,140034272773696,1760733178,648458373,writer0-msg6419
25691,140034264380992,1760733178,648847820,writer1-msg6454
25692,140034264380992,1760733178,648848074,writer1-msg6455
25693,140034247595584,1760733178,648884417,writer3-msg6412
25694,140034247595584,1760733178,648884653,writer3-msg6413
25695,140034255988288,1760733178,648993500,writer2-msg6404
25696,140034255988288,1760733178,648993711,writer2-msg6405
25697,140034272773696,1760733178,651616396,writer0-msg6420
25698,140034272773696,1760733178,651616639,writer0-msg6421
25699,140034264380992,1760733178,651913115,writer1-msg6456
25700,140034264380992,1760733178,651913398,writer1-msg6457
25701,140034247595584,1760733178,651963787,writer3-msg6414
25702,140034247595584,1760733178,651964020,writer3-msg6415
25703,140034255988288,1760733178,652182544,writer2-msg6406
25704,140034255988288,1760733178,652182777,writer2-msg6407
25705,140034272773696,1760733178,654816967,writer0-msg6422
25706,140034272773696,1760733178,654817208,writer0-msg6423
25707,140034264380992,1760733178,654977244,writer1-msg6458
25708,140034264380992,1760733178,654977493,writer1-msg6459
25709,140034247595584,1760733178,655128344,writer3-msg6416
25710,140034247595584,1760733178,655128559,writer3-msg6417
25711,140034255988288,1760733178,655256272,writer2-msg6408
25712,140034255988288,1760733178,655256445,writer2-msg6409
25713,140034272773696,1760733178,658000125,writer0-msg6424
25714,140034272773696,1760733178,658000446,writer0-msg6425
25715,140034264380992,1760733178,658082290,writer1-msg6460
25716,140034264380992,1760733178,658082475,writer1-msg6461
25717,140034247595584,1760733178,658211820,writer3-msg6418
25718,140034247595584,1760733178,658212045,writer3-msg6419
25719,140034255988288,1760733178,658326131,writer2-msg6410
25720,140034255988288,1760733178,658326305,writer2-msg6411
25721,140034264380992,1760733178,661171888,writer1-msg6462
25722,140034264380992,1760733178,661172124,writer1-msg6463
25723,140034272773696,1760733178,661183731,writer0-msg6426
25724,140034272773696,1760733178,661183949,writer0-msg6427
25725,140034247595584,1760733178,661366779,writer3-msg6420
25726,140034247595584,1760733178,661366992,writer3-msg6421
25727,140034255988288,1760733178,661402716,writer2-msg6412
25728,140034255988288,1760733178,661402926,writer2-msg6413
25729,140034264380992,1760733178,664268798,writer1-msg6464
25730,140034264380992,1760733178,664269015,writer1-msg6465
25731,140034272773696,1760733178,664271164,writer0-msg6428
25732,140034272773696,1760733178,664271411,writer0-msg6429
25733,140034247595584,1760733178,664482532,writer3-msg6422
25734,140034247595584,1760733178,664482732,writer3-msg6423
25735,140034255988288,1760733178,664550046,writer2-msg6414
25736,140034255988288,1760733178,664550243,writer2-msg6415
25737,140034264380992,1760733178,667408019,writer1-msg6466
25738,140034264380992,1760733178,667408286,writer1-msg6467
25739,140034272773696,1760733178,667532025,writer0-msg6430
25740,140034272773696,1760733178,667532250,writer0-msg6431
25741,140034247595584,1760733178,667555986,writer3-msg6424
25742,140034247595584,1760733178,667556194,writer3-msg6425
25743,140034255988288,1760733178,667620315,writer2-msg6416
25744,140034255988288,1760733178,667620486,writer2-msg6417
